ORG_CODE,District_Name,COUNTY,Grade,District_Total,Black,Asian,Hispanic,Multiracial,NativeAmerican,NativeHawaiianPacificIslander,White,Black%,Asian%,Hispanic%,Multiracial%,NativeAmerican%,NativeHawaiianPacificIslander%,White%
0024,Belchertown,Hampshire,Gr.4,163,4,3,6,6,2,0,142,2.45%,1.84%,3.68%,3.68%,1.23%,0.00%,87.12%
0024,Belchertown,Hampshire,Gr.5,166,3,0,14,10,1,0,138,1.81%,0.00%,8.43%,6.02%,0.60%,0.00%,83.13%
0024,Belchertown,Hampshire,Gr.6,172,2,2,6,3,1,0,158,1.16%,1.16%,3.49%,1.74%,0.58%,0.00%,91.86%
0024,Belchertown,Hampshire,Gr.7,184,7,4,5,5,0,1,162,3.80%,2.17%,2.72%,2.72%,0.00%,0.54%,88.04%
0024,Belchertown,Hampshire,Gr.8,188,4,2,10,4,0,1,167,2.13%,1.06%,5.32%,2.13%,0.00%,0.53%,88.83%
0024,Belchertown,Hampshire,Gr.9,192,4,3,6,7,0,1,171,2.08%,1.56%,3.13%,3.65%,0.00%,0.52%,89.06%
0024,Belchertown,Hampshire,Gr.10,160,2,1,2,4,0,1,150,1.25%,0.63%,1.25%,2.50%,0.00%,0.63%,93.75%
0024,Belchertown,Hampshire,Gr.11,173,5,4,3,5,1,0,155,2.89%,2.31%,1.73%,2.89%,0.58%,0.00%,89.60%
0024,Belchertown,Hampshire,Gr.12,169,2,2,9,1,0,0,155,1.18%,1.18%,5.33%,0.59%,0.00%,0.00%,91.72%
0024,Belchertown,Hampshire,SPED_Beyond_Grade_12,7,1,0,0,1,0,0,5,14.29%,0.00%,0.00%,14.29%,0.00%,0.00%,71.43%
0024,Belchertown,Hampshire,K,146,0,3,11,3,0,0,129,0.00%,2.05%,7.53%,2.05%,0.00%,0.00%,88.36%
0024,Belchertown,Hampshire,PK,43,2,0,4,1,0,0,36,4.65%,0.00%,9.30%,2.33%,0.00%,0.00%,83.72%
0025,Bellingham,Norfolk,Gr.1,148,4,4,8,4,0,1,127,2.70%,2.70%,5.41%,2.70%,0.00%,0.68%,85.81%
0025,Bellingham,Norfolk,Gr.2,153,3,4,16,6,0,4,120,1.96%,2.61%,10.46%,3.92%,0.00%,2.61%,78.43%
0025,Bellingham,Norfolk,Gr.3,166,2,2,9,2,0,3,148,1.20%,1.20%,5.42%,1.20%,0.00%,1.81%,89.16%
0025,Bellingham,Norfolk,Gr.4,141,3,3,7,3,0,0,125,2.13%,2.13%,4.96%,2.13%,0.00%,0.00%,88.65%
0025,Bellingham,Norfolk,Gr.5,164,5,2,11,4,0,0,142,3.05%,1.22%,6.71%,2.44%,0.00%,0.00%,86.59%
0025,Bellingham,Norfolk,Gr.6,185,6,3,11,7,0,0,158,3.24%,1.62%,5.95%,3.78%,0.00%,0.00%,85.41%
0025,Bellingham,Norfolk,Gr.7,165,1,9,6,0,0,0,149,0.61%,5.45%,3.64%,0.00%,0.00%,0.00%,90.30%
0025,Bellingham,Norfolk,Gr.8,184,3,8,13,7,1,0,152,1.63%,4.35%,7.07%,3.80%,0.54%,0.00%,82.61%
0025,Bellingham,Norfolk,Gr.9,134,8,4,6,1,0,0,115,5.97%,2.99%,4.48%,0.75%,0.00%,0.00%,85.82%
0025,Bellingham,Norfolk,Gr.10,147,4,3,8,5,0,0,127,2.72%,2.04%,5.44%,3.40%,0.00%,0.00%,86.39%
0025,Bellingham,Norfolk,Gr.11,158,6,5,7,6,0,0,134,3.80%,3.16%,4.43%,3.80%,0.00%,0.00%,84.81%
0025,Bellingham,Norfolk,Gr.12,155,1,5,11,4,1,0,133,0.65%,3.23%,7.10%,2.58%,0.65%,0.00%,85.81%
0025,Bellingham,Norfolk,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0025,Bellingham,Norfolk,K,140,1,2,12,9,0,0,116,0.71%,1.43%,8.57%,6.43%,0.00%,0.00%,82.86%
0025,Bellingham,Norfolk,PK,98,3,10,3,0,0,0,82,3.06%,10.20%,3.06%,0.00%,0.00%,0.00%,83.67%
0026,Belmont,Middlesex,Gr.1,353,11,89,4,31,0,0,218,3.12%,25.21%,1.13%,8.78%,0.00%,0.00%,61.76%
0026,Belmont,Middlesex,Gr.2,368,11,85,13,38,0,0,221,2.99%,23.10%,3.53%,10.33%,0.00%,0.00%,60.05%
0026,Belmont,Middlesex,Gr.3,390,6,88,8,44,0,1,243,1.54%,22.56%,2.05%,11.28%,0.00%,0.26%,62.31%
0026,Belmont,Middlesex,Gr.4,367,16,80,15,40,2,0,214,4.36%,21.80%,4.09%,10.90%,0.54%,0.00%,58.31%
0026,Belmont,Middlesex,Gr.5,387,8,81,12,23,0,0,263,2.07%,20.93%,3.10%,5.94%,0.00%,0.00%,67.96%
0026,Belmont,Middlesex,Gr.6,385,12,96,23,27,1,1,225,3.12%,24.94%,5.97%,7.01%,0.26%,0.26%,58.44%
0026,Belmont,Middlesex,Gr.7,359,13,74,17,27,0,0,228,3.62%,20.61%,4.74%,7.52%,0.00%,0.00%,63.51%
0026,Belmont,Middlesex,Gr.8,358,13,52,20,26,1,0,246,3.63%,14.53%,5.59%,7.26%,0.28%,0.00%,68.72%
0026,Belmont,Middlesex,Gr.9,318,13,66,11,18,0,0,210,4.09%,20.75%,3.46%,5.66%,0.00%,0.00%,66.04%
0026,Belmont,Middlesex,Gr.10,341,10,58,18,23,0,0,232,2.93%,17.01%,5.28%,6.74%,0.00%,0.00%,68.04%
0026,Belmont,Middlesex,Gr.11,328,9,64,12,23,0,0,220,2.74%,19.51%,3.66%,7.01%,0.00%,0.00%,67.07%
0026,Belmont,Middlesex,Gr.12,331,12,53,15,13,0,0,238,3.63%,16.01%,4.53%,3.93%,0.00%,0.00%,71.90%
0026,Belmont,Middlesex,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0026,Belmont,Middlesex,K,349,8,77,12,32,0,0,220,2.29%,22.06%,3.44%,9.17%,0.00%,0.00%,63.04%
0026,Belmont,Middlesex,PK,66,4,11,3,2,0,0,46,6.06%,16.67%,4.55%,3.03%,0.00%,0.00%,69.70%
0027,Berkley,Bristol,Gr.1,85,1,2,1,0,0,1,80,1.18%,2.35%,1.18%,0.00%,0.00%,1.18%,94.12%
0027,Berkley,Bristol,Gr.2,80,1,0,1,4,0,0,74,1.25%,0.00%,1.25%,5.00%,0.00%,0.00%,92.50%
0027,Berkley,Bristol,Gr.3,102,0,1,1,3,0,0,97,0.00%,0.98%,0.98%,2.94%,0.00%,0.00%,95.10%
0027,Berkley,Bristol,Gr.4,98,0,0,3,5,0,0,90,0.00%,0.00%,3.06%,5.10%,0.00%,0.00%,91.84%
0027,Berkley,Bristol,Gr.5,88,0,0,2,4,0,0,82,0.00%,0.00%,2.27%,4.55%,0.00%,0.00%,93.18%
0027,Berkley,Bristol,Gr.6,114,0,0,1,6,0,0,107,0.00%,0.00%,0.88%,5.26%,0.00%,0.00%,93.86%
0027,Berkley,Bristol,Gr.7,97,0,0,4,2,0,0,91,0.00%,0.00%,4.12%,2.06%,0.00%,0.00%,93.81%
0027,Berkley,Bristol,Gr.8,94,2,0,4,1,0,0,87,2.13%,0.00%,4.26%,1.06%,0.00%,0.00%,92.55%
0027,Berkley,Bristol,Gr.9,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0027,Berkley,Bristol,Gr.10,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0027,Berkley,Bristol,Gr.11,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0027,Berkley,Bristol,Gr.12,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0027,Berkley,Bristol,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0027,Berkley,Bristol,K,96,0,0,1,9,1,0,85,0.00%,0.00%,1.04%,9.38%,1.04%,0.00%,88.54%
0027,Berkley,Bristol,PK,61,1,0,0,1,0,0,59,1.64%,0.00%,0.00%,1.64%,0.00%,0.00%,96.72%
0030,Beverly,Essex,Gr.1,371,16,3,41,14,0,0,297,4.31%,0.81%,11.05%,3.77%,0.00%,0.00%,80.05%
0030,Beverly,Essex,Gr.2,360,11,11,50,13,0,0,275,3.06%,3.06%,13.89%,3.61%,0.00%,0.00%,76.39%
0030,Beverly,Essex,Gr.3,356,13,6,60,21,0,0,256,3.65%,1.69%,16.85%,5.90%,0.00%,0.00%,71.91%
0030,Beverly,Essex,Gr.4,353,12,5,57,17,0,0,262,3.40%,1.42%,16.15%,4.82%,0.00%,0.00%,74.22%
0030,Beverly,Essex,Gr.5,367,10,7,63,12,1,0,274,2.72%,1.91%,17.17%,3.27%,0.27%,0.00%,74.66%
0030,Beverly,Essex,Gr.6,392,13,8,58,17,0,1,295,3.32%,2.04%,14.80%,4.34%,0.00%,0.26%,75.26%
0030,Beverly,Essex,Gr.7,363,9,12,55,7,0,0,280,2.48%,3.31%,15.15%,1.93%,0.00%,0.00%,77.13%
0030,Beverly,Essex,Gr.8,320,9,9,54,9,0,0,239,2.81%,2.81%,16.88%,2.81%,0.00%,0.00%,74.69%
0030,Beverly,Essex,Gr.9,347,12,8,43,14,0,0,270,3.46%,2.31%,12.39%,4.03%,0.00%,0.00%,77.81%
0030,Beverly,Essex,Gr.10,360,13,8,51,14,1,1,272,3.61%,2.22%,14.17%,3.89%,0.28%,0.28%,75.56%
0030,Beverly,Essex,Gr.11,309,12,9,41,11,0,0,236,3.88%,2.91%,13.27%,3.56%,0.00%,0.00%,76.38%
0030,Beverly,Essex,Gr.12,287,6,7,40,7,0,0,227,2.09%,2.44%,13.94%,2.44%,0.00%,0.00%,79.09%
0030,Beverly,Essex,SPED_Beyond_Grade_12,9,3,0,2,0,0,0,4,33.33%,0.00%,22.22%,0.00%,0.00%,0.00%,44.44%
0030,Beverly,Essex,K,398,15,11,43,19,0,0,310,3.77%,2.76%,10.80%,4.77%,0.00%,0.00%,77.89%
0030,Beverly,Essex,PK,108,8,3,9,3,1,0,84,7.41%,2.78%,8.33%,2.78%,0.93%,0.00%,77.78%
0031,Billerica,Middlesex,Gr.1,376,16,44,33,14,0,0,269,4.26%,11.70%,8.78%,3.72%,0.00%,0.00%,71.54%
0031,Billerica,Middlesex,Gr.2,362,13,31,26,17,0,0,275,3.59%,8.56%,7.18%,4.70%,0.00%,0.00%,75.97%
0031,Billerica,Middlesex,Gr.3,351,19,23,28,11,0,0,270,5.41%,6.55%,7.98%,3.13%,0.00%,0.00%,76.92%
0031,Billerica,Middlesex,Gr.4,418,26,40,39,12,2,0,299,6.22%,9.57%,9.33%,2.87%,0.48%,0.00%,71.53%
0031,Billerica,Middlesex,Gr.5,362,20,24,33,22,0,0,263,5.52%,6.63%,9.12%,6.08%,0.00%,0.00%,72.65%
0031,Billerica,Middlesex,Gr.6,392,17,28,26,12,0,0,309,4.34%,7.14%,6.63%,3.06%,0.00%,0.00%,78.83%
0031,Billerica,Middlesex,Gr.7,394,23,29,27,12,1,0,302,5.84%,7.36%,6.85%,3.05%,0.25%,0.00%,76.65%
0031,Billerica,Middlesex,Gr.8,402,13,29,37,8,1,1,313,3.23%,7.21%,9.20%,1.99%,0.25%,0.25%,77.86%
0031,Billerica,Middlesex,Gr.9,293,12,23,22,8,0,1,227,4.10%,7.85%,7.51%,2.73%,0.00%,0.34%,77.47%
0031,Billerica,Middlesex,Gr.10,303,22,27,12,5,1,0,236,7.26%,8.91%,3.96%,1.65%,0.33%,0.00%,77.89%
0031,Billerica,Middlesex,Gr.11,246,10,27,15,3,0,0,191,4.07%,10.98%,6.10%,1.22%,0.00%,0.00%,77.64%
0031,Billerica,Middlesex,Gr.12,333,11,20,17,7,0,0,278,3.30%,6.01%,5.11%,2.10%,0.00%,0.00%,83.48%
0031,Billerica,Middlesex,SPED_Beyond_Grade_12,7,0,0,1,1,0,0,5,0.00%,0.00%,14.29%,14.29%,0.00%,0.00%,71.43%
0031,Billerica,Middlesex,K,373,16,43,41,13,0,0,260,4.29%,11.53%,10.99%,3.49%,0.00%,0.00%,69.71%
0031,Billerica,Middlesex,PK,185,16,24,8,5,0,0,132,8.65%,12.97%,4.32%,2.70%,0.00%,0.00%,71.35%
0035,Boston,Suffolk,Gr.1,3854,1131,322,1566,154,19,4,658,29.35%,8.35%,40.63%,4.00%,0.49%,0.10%,17.07%
0035,Boston,Suffolk,Gr.2,3786,1096,292,1616,151,12,3,616,28.95%,7.71%,42.68%,3.99%,0.32%,0.08%,16.27%
0035,Boston,Suffolk,Gr.3,3754,1108,304,1609,131,15,6,581,29.52%,8.10%,42.86%,3.49%,0.40%,0.16%,15.48%
0035,Boston,Suffolk,Gr.4,3736,1138,289,1591,133,11,4,570,30.46%,7.74%,42.59%,3.56%,0.29%,0.11%,15.26%
0035,Boston,Suffolk,Gr.5,3649,1103,329,1578,124,8,6,501,30.23%,9.02%,43.24%,3.40%,0.22%,0.16%,13.73%
0035,Boston,Suffolk,Gr.6,3239,930,310,1449,111,4,4,431,28.71%,9.57%,44.74%,3.43%,0.12%,0.12%,13.31%
0035,Boston,Suffolk,Gr.7,3496,966,328,1579,109,6,8,500,27.63%,9.38%,45.17%,3.12%,0.17%,0.23%,14.30%
0035,Boston,Suffolk,Gr.8,3290,966,291,1459,113,5,3,453,29.36%,8.84%,44.35%,3.43%,0.15%,0.09%,13.77%
0035,Boston,Suffolk,Gr.9,4002,1178,372,1860,101,11,8,472,29.44%,9.30%,46.48%,2.52%,0.27%,0.20%,11.79%
0035,Boston,Suffolk,Gr.10,3584,1158,382,1538,95,14,7,390,32.31%,10.66%,42.91%,2.65%,0.39%,0.20%,10.88%
0035,Boston,Suffolk,Gr.11,3695,1209,411,1534,71,8,9,453,32.72%,11.12%,41.52%,1.92%,0.22%,0.24%,12.26%
0035,Boston,Suffolk,Gr.12,3403,1163,373,1354,83,8,3,419,34.18%,10.96%,39.79%,2.44%,0.24%,0.09%,12.31%
0035,Boston,Suffolk,SPED_Beyond_Grade_12,248,112,22,77,6,1,0,30,45.16%,8.87%,31.05%,2.42%,0.40%,0.00%,12.10%
0035,Boston,Suffolk,K,3675,1027,264,1476,161,16,7,724,27.95%,7.18%,40.16%,4.38%,0.44%,0.19%,19.70%
0035,Boston,Suffolk,PK,3069,853,234,1127,133,10,4,708,27.79%,7.62%,36.72%,4.33%,0.33%,0.13%,23.07%
0036,Bourne,Barnstable,Gr.1,124,2,3,7,5,1,0,106,1.61%,2.42%,5.65%,4.03%,0.81%,0.00%,85.48%
0036,Bourne,Barnstable,Gr.2,143,3,1,8,6,0,0,125,2.10%,0.70%,5.59%,4.20%,0.00%,0.00%,87.41%
0036,Bourne,Barnstable,Gr.3,138,3,2,7,3,1,0,122,2.17%,1.45%,5.07%,2.17%,0.72%,0.00%,88.41%
0036,Bourne,Barnstable,Gr.4,171,5,1,17,7,1,2,138,2.92%,0.58%,9.94%,4.09%,0.58%,1.17%,80.70%
0036,Bourne,Barnstable,Gr.5,165,2,1,10,5,0,0,147,1.21%,0.61%,6.06%,3.03%,0.00%,0.00%,89.09%
0036,Bourne,Barnstable,Gr.6,174,5,4,8,4,4,0,149,2.87%,2.30%,4.60%,2.30%,2.30%,0.00%,85.63%
0036,Bourne,Barnstable,Gr.7,166,3,2,12,6,3,0,140,1.81%,1.20%,7.23%,3.61%,1.81%,0.00%,84.34%
0036,Bourne,Barnstable,Gr.8,171,2,2,9,5,3,0,150,1.17%,1.17%,5.26%,2.92%,1.75%,0.00%,87.72%
0036,Bourne,Barnstable,Gr.9,103,0,2,1,3,1,0,96,0.00%,1.94%,0.97%,2.91%,0.97%,0.00%,93.20%
0036,Bourne,Barnstable,Gr.10,115,2,2,7,1,2,0,101,1.74%,1.74%,6.09%,0.87%,1.74%,0.00%,87.83%
0036,Bourne,Barnstable,Gr.11,112,1,2,7,5,0,0,97,0.89%,1.79%,6.25%,4.46%,0.00%,0.00%,86.61%
0036,Bourne,Barnstable,Gr.12,124,2,7,7,4,0,1,103,1.61%,5.65%,5.65%,3.23%,0.00%,0.81%,83.06%
0036,Bourne,Barnstable,SPED_Beyond_Grade_12,7,0,0,0,0,0,0,7,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
0036,Bourne,Barnstable,K,132,2,3,12,8,1,0,106,1.52%,2.27%,9.09%,6.06%,0.76%,0.00%,80.30%
0036,Bourne,Barnstable,PK,62,1,1,0,1,0,0,59,1.61%,1.61%,0.00%,1.61%,0.00%,0.00%,95.16%
0038,Boxford,Essex,Gr.1,80,0,1,4,9,0,0,66,0.00%,1.25%,5.00%,11.25%,0.00%,0.00%,82.50%
0038,Boxford,Essex,Gr.2,87,0,2,1,6,0,0,78,0.00%,2.30%,1.15%,6.90%,0.00%,0.00%,89.66%
0038,Boxford,Essex,Gr.3,102,0,6,2,10,0,0,84,0.00%,5.88%,1.96%,9.80%,0.00%,0.00%,82.35%
0038,Boxford,Essex,Gr.4,119,2,4,4,5,1,0,103,1.68%,3.36%,3.36%,4.20%,0.84%,0.00%,86.55%
0038,Boxford,Essex,Gr.5,96,1,6,2,3,0,0,84,1.04%,6.25%,2.08%,3.13%,0.00%,0.00%,87.50%
0038,Boxford,Essex,Gr.6,107,1,6,3,7,0,0,90,0.93%,5.61%,2.80%,6.54%,0.00%,0.00%,84.11%
0038,Boxford,Essex,Gr.7,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0038,Boxford,Essex,Gr.8,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0038,Boxford,Essex,Gr.9,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0038,Boxford,Essex,Gr.10,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0038,Boxford,Essex,Gr.11,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0038,Boxford,Essex,Gr.12,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0038,Boxford,Essex,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0038,Boxford,Essex,K,109,0,1,5,5,0,0,98,0.00%,0.92%,4.59%,4.59%,0.00%,0.00%,89.91%
0038,Boxford,Essex,PK,47,0,3,2,2,0,0,40,0.00%,6.38%,4.26%,4.26%,0.00%,0.00%,85.11%
0040,Braintree,Norfolk,Gr.1,441,12,118,20,5,0,0,286,2.72%,26.76%,4.54%,1.13%,0.00%,0.00%,64.85%
0040,Braintree,Norfolk,Gr.2,385,16,91,16,12,0,1,249,4.16%,23.64%,4.16%,3.12%,0.00%,0.26%,64.68%
0040,Braintree,Norfolk,Gr.3,424,18,102,15,8,1,0,280,4.25%,24.06%,3.54%,1.89%,0.24%,0.00%,66.04%
0040,Braintree,Norfolk,Gr.4,437,17,91,22,12,2,1,292,3.89%,20.82%,5.03%,2.75%,0.46%,0.23%,66.82%
0040,Braintree,Norfolk,Gr.5,450,23,97,29,8,1,0,292,5.11%,21.56%,6.44%,1.78%,0.22%,0.00%,64.89%
0040,Braintree,Norfolk,Gr.6,497,26,105,20,8,2,1,335,5.23%,21.13%,4.02%,1.61%,0.40%,0.20%,67.40%
0040,Braintree,Norfolk,Gr.7,510,37,117,26,2,0,0,328,7.25%,22.94%,5.10%,0.39%,0.00%,0.00%,64.31%
0040,Braintree,Norfolk,Gr.8,439,24,75,25,1,0,0,314,5.47%,17.08%,5.69%,0.23%,0.00%,0.00%,71.53%
0040,Braintree,Norfolk,Gr.9,422,24,73,21,11,0,1,292,5.69%,17.30%,4.98%,2.61%,0.00%,0.24%,69.19%
0040,Braintree,Norfolk,Gr.10,439,14,87,22,7,0,2,307,3.19%,19.82%,5.01%,1.59%,0.00%,0.46%,69.93%
0040,Braintree,Norfolk,Gr.11,428,25,78,16,7,0,0,302,5.84%,18.22%,3.74%,1.64%,0.00%,0.00%,70.56%
0040,Braintree,Norfolk,Gr.12,426,19,67,22,3,0,0,315,4.46%,15.73%,5.16%,0.70%,0.00%,0.00%,73.94%
0040,Braintree,Norfolk,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0040,Braintree,Norfolk,K,384,8,102,16,8,1,0,249,2.08%,26.56%,4.17%,2.08%,0.26%,0.00%,64.84%
0040,Braintree,Norfolk,PK,113,4,50,1,3,0,0,55,3.54%,44.25%,0.88%,2.65%,0.00%,0.00%,48.67%
0041,Brewster,Barnstable,Gr.1,71,1,0,8,4,0,0,58,1.41%,0.00%,11.27%,5.63%,0.00%,0.00%,81.69%
0041,Brewster,Barnstable,Gr.2,57,0,0,1,2,0,0,54,0.00%,0.00%,1.75%,3.51%,0.00%,0.00%,94.74%
0041,Brewster,Barnstable,Gr.3,85,4,0,5,4,0,0,72,4.71%,0.00%,5.88%,4.71%,0.00%,0.00%,84.71%
0041,Brewster,Barnstable,Gr.4,77,2,0,5,5,0,0,65,2.60%,0.00%,6.49%,6.49%,0.00%,0.00%,84.42%
0041,Brewster,Barnstable,Gr.5,84,1,2,8,4,0,0,69,1.19%,2.38%,9.52%,4.76%,0.00%,0.00%,82.14%
0041,Brewster,Barnstable,Gr.6,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0041,Brewster,Barnstable,Gr.7,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0041,Brewster,Barnstable,Gr.8,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0041,Brewster,Barnstable,Gr.9,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0041,Brewster,Barnstable,Gr.10,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0041,Brewster,Barnstable,Gr.11,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0041,Brewster,Barnstable,Gr.12,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0041,Brewster,Barnstable,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0041,Brewster,Barnstable,K,62,1,0,8,8,0,0,45,1.61%,0.00%,12.90%,12.90%,0.00%,0.00%,72.58%
0041,Brewster,Barnstable,PK,34,0,0,6,1,0,0,27,0.00%,0.00%,17.65%,2.94%,0.00%,0.00%,79.41%
0043,Brimfield,Hampden,Gr.1,28,0,0,1,0,0,0,27,0.00%,0.00%,3.57%,0.00%,0.00%,0.00%,96.43%
0043,Brimfield,Hampden,Gr.2,40,0,0,0,0,0,0,40,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
0043,Brimfield,Hampden,Gr.3,37,0,2,1,0,0,0,34,0.00%,5.41%,2.70%,0.00%,0.00%,0.00%,91.89%
0043,Brimfield,Hampden,Gr.4,32,0,1,1,0,0,0,30,0.00%,3.13%,3.13%,0.00%,0.00%,0.00%,93.75%
0043,Brimfield,Hampden,Gr.5,43,1,0,1,0,0,0,41,2.33%,0.00%,2.33%,0.00%,0.00%,0.00%,95.35%
0043,Brimfield,Hampden,Gr.6,42,3,0,1,1,0,0,37,7.14%,0.00%,2.38%,2.38%,0.00%,0.00%,88.10%
0043,Brimfield,Hampden,Gr.7,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0043,Brimfield,Hampden,Gr.8,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0043,Brimfield,Hampden,Gr.9,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0043,Brimfield,Hampden,Gr.10,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0043,Brimfield,Hampden,Gr.11,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0043,Brimfield,Hampden,Gr.12,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0043,Brimfield,Hampden,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0043,Brimfield,Hampden,K,44,0,0,5,0,1,0,38,0.00%,0.00%,11.36%,0.00%,2.27%,0.00%,86.36%
0043,Brimfield,Hampden,PK,33,0,0,1,0,0,0,32,0.00%,0.00%,3.03%,0.00%,0.00%,0.00%,96.97%
0044,Brockton,Plymouth,Gr.1,1124,676,19,200,53,2,2,172,60.14%,1.69%,17.79%,4.72%,0.18%,0.18%,15.30%
0044,Brockton,Plymouth,Gr.2,1195,743,19,195,60,3,0,175,62.18%,1.59%,16.32%,5.02%,0.25%,0.00%,14.64%
0044,Brockton,Plymouth,Gr.3,1299,769,19,237,64,5,1,204,59.20%,1.46%,18.24%,4.93%,0.38%,0.08%,15.70%
0044,Brockton,Plymouth,Gr.4,1316,729,24,248,74,5,0,236,55.40%,1.82%,18.84%,5.62%,0.38%,0.00%,17.93%
0044,Brockton,Plymouth,Gr.5,1350,822,23,235,64,4,8,194,60.89%,1.70%,17.41%,4.74%,0.30%,0.59%,14.37%
0044,Brockton,Plymouth,Gr.6,1259,693,34,245,62,8,0,217,55.04%,2.70%,19.46%,4.92%,0.64%,0.00%,17.24%
0044,Brockton,Plymouth,Gr.7,1343,814,28,209,50,8,2,232,60.61%,2.08%,15.56%,3.72%,0.60%,0.15%,17.27%
0044,Brockton,Plymouth,Gr.8,1281,728,30,221,49,3,2,248,56.83%,2.34%,17.25%,3.83%,0.23%,0.16%,19.36%
0044,Brockton,Plymouth,Gr.9,1425,908,29,249,56,3,3,177,63.72%,2.04%,17.47%,3.93%,0.21%,0.21%,12.42%
0044,Brockton,Plymouth,Gr.10,976,596,22,151,44,4,4,155,61.07%,2.25%,15.47%,4.51%,0.41%,0.41%,15.88%
0044,Brockton,Plymouth,Gr.11,1006,614,21,142,35,4,4,186,61.03%,2.09%,14.12%,3.48%,0.40%,0.40%,18.49%
0044,Brockton,Plymouth,Gr.12,1022,674,28,129,32,6,0,153,65.95%,2.74%,12.62%,3.13%,0.59%,0.00%,14.97%
0044,Brockton,Plymouth,SPED_Beyond_Grade_12,51,31,0,6,2,0,0,12,60.78%,0.00%,11.76%,3.92%,0.00%,0.00%,23.53%
0044,Brockton,Plymouth,K,1053,626,19,199,46,2,5,156,59.45%,1.80%,18.90%,4.37%,0.19%,0.47%,14.81%
0044,Brockton,Plymouth,PK,324,188,3,57,18,1,1,56,58.02%,0.93%,17.59%,5.56%,0.31%,0.31%,17.28%
0045,Brookfield,Worcester,Gr.1,39,0,0,3,1,0,0,35,0.00%,0.00%,7.69%,2.56%,0.00%,0.00%,89.74%
0045,Brookfield,Worcester,Gr.2,41,0,0,3,2,0,0,36,0.00%,0.00%,7.32%,4.88%,0.00%,0.00%,87.80%
0045,Brookfield,Worcester,Gr.3,38,0,0,3,2,0,0,33,0.00%,0.00%,7.89%,5.26%,0.00%,0.00%,86.84%
0045,Brookfield,Worcester,Gr.4,42,0,0,1,0,0,0,41,0.00%,0.00%,2.38%,0.00%,0.00%,0.00%,97.62%
0045,Brookfield,Worcester,Gr.5,43,0,0,1,2,0,0,40,0.00%,0.00%,2.33%,4.65%,0.00%,0.00%,93.02%
0045,Brookfield,Worcester,Gr.6,37,0,0,1,2,0,0,34,0.00%,0.00%,2.70%,5.41%,0.00%,0.00%,91.89%
